date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:54:50	4929/4929	---M--	200	added ('OK')	image/png	etag:%221341-57d4c6a1e9b79%22	http://wadhwagroupprojects.in/atmosphere/images/aminities/theater.png	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/aminities/theater.png	(from http://wadhwagroupprojects.in/atmosphere/)
19:54:50	5160/5160	---M--	200	added ('OK')	image/png	etag:%221428-57d4c6a1e9b79%22	http://wadhwagroupprojects.in/atmosphere/images/aminities/pool.png	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/aminities/pool.png	(from http://wadhwagroupprojects.in/atmosphere/)
19:54:51	6257/6257	---M--	200	added ('OK')	image/png	etag:%221871-57d4c6a1e9b79%22	http://wadhwagroupprojects.in/atmosphere/images/aminities/ami.png	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/aminities/ami.png	(from http://wadhwagroupprojects.in/atmosphere/)
19:54:51	287787/287787	---M--	200	added ('OK')	image/jpeg	etag:%224642b-58bab5866bfd9%22	http://wadhwagroupprojects.in/atmosphere/images/Banner2.jpg	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/Banner2.jpg	(from http://wadhwagroupprojects.in/atmosphere/)
19:54:51	5368/5368	---M--	200	added ('OK')	image/png	etag:%2214f8-57d4c6a1e9b79%22	http://wadhwagroupprojects.in/atmosphere/images/aminities/squash.png	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/aminities/squash.png	(from http://wadhwagroupprojects.in/atmosphere/)
19:54:51	4927/4927	---M--	200	added ('OK')	image/png	etag:%22133f-57d4c6a1e9b79%22	http://wadhwagroupprojects.in/atmosphere/images/aminities/skate.png	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/aminities/skate.png	(from http://wadhwagroupprojects.in/atmosphere/)
19:54:52	4776/4776	---M--	200	added ('OK')	image/png	etag:%2212a8-57d4c6a1e9b79%22	http://wadhwagroupprojects.in/atmosphere/images/aminities/creche.png	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/aminities/creche.png	(from http://wadhwagroupprojects.in/atmosphere/)
19:54:53	4780/4780	---M--	200	added ('OK')	image/png	etag:%2212ac-57d4c6a1e9b79%22	http://wadhwagroupprojects.in/atmosphere/images/aminities/kids-pay.png	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/aminities/kids-pay.png	(from http://wadhwagroupprojects.in/atmosphere/)
19:55:23	228388/228388	---M--	200	added ('OK')	image/jpeg	etag:%2237c24-57d4c6a1ee999%22	http://wadhwagroupprojects.in/atmosphere/images/gallery/general/1.jpg	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/gallery/general/1.jpg	(from http://wadhwagroupprojects.in/atmosphere/)
19:55:30	231654/231654	---M--	200	added ('OK')	image/jpeg	etag:%22388e6-57d4c6a1ef939%22	http://wadhwagroupprojects.in/atmosphere/images/gallery/general/2.jpg	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/gallery/general/2.jpg	(from http://wadhwagroupprojects.in/atmosphere/)
19:55:43	296461/296461	---M--	200	added ('OK')	image/jpeg	etag:%224860d-57d4c6a1ef939%22	http://wadhwagroupprojects.in/atmosphere/images/gallery/general/3.jpg	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/gallery/general/3.jpg	(from http://wadhwagroupprojects.in/atmosphere/)
19:55:43	293038/293038	---M--	200	added ('OK')	image/jpeg	etag:%22478ae-57d4c6a1f08d9%22	http://wadhwagroupprojects.in/atmosphere/images/gallery/general/4.jpg	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/gallery/general/4.jpg	(from http://wadhwagroupprojects.in/atmosphere/)
19:56:01	187032/187032	---M--	200	added ('OK')	image/jpeg	etag:%222da98-57d4c6a1f1879%22	http://wadhwagroupprojects.in/atmosphere/images/gallery/interior/1.jpg	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/gallery/interior/1.jpg	(from http://wadhwagroupprojects.in/atmosphere/)
19:56:16	195054/195054	---M--	200	added ('OK')	image/jpeg	etag:%222f9ee-57d4c6a1f1879%22	http://wadhwagroupprojects.in/atmosphere/images/gallery/interior/3.jpg	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/gallery/interior/3.jpg	(from http://wadhwagroupprojects.in/atmosphere/)
19:56:18	339313/339313	---M--	200	added ('OK')	image/jpeg	etag:%2252d71-57d4c6a1f08d9%22	http://wadhwagroupprojects.in/atmosphere/images/gallery/general/5.jpg	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/gallery/general/5.jpg	(from http://wadhwagroupprojects.in/atmosphere/)
19:56:18	218947/218947	---M--	200	added ('OK')	image/jpeg	etag:%2235743-57d4c6a1f1879%22	http://wadhwagroupprojects.in/atmosphere/images/gallery/interior/2.jpg	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/gallery/interior/2.jpg	(from http://wadhwagroupprojects.in/atmosphere/)
19:56:32	194647/194647	---M--	200	added ('OK')	image/jpeg	etag:%222f857-57d4c6a1f2819%22	http://wadhwagroupprojects.in/atmosphere/images/gallery/interior/4.jpg	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/gallery/interior/4.jpg	(from http://wadhwagroupprojects.in/atmosphere/)
19:56:40	144933/144933	---M--	200	added ('OK')	image/jpeg	etag:%2223625-57d4c6a1f2819%22	http://wadhwagroupprojects.in/atmosphere/images/gallery/interior/5.jpg	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/gallery/interior/5.jpg	(from http://wadhwagroupprojects.in/atmosphere/)
19:56:52	212682/212682	---M--	200	added ('OK')	image/jpeg	etag:%2233eca-57d4c6a1ebab9%22	http://wadhwagroupprojects.in/atmosphere/images/gallery/floorplan/1.jpg	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/gallery/floorplan/1.jpg	(from http://wadhwagroupprojects.in/atmosphere/)
19:56:53	213905/213905	---M--	200	added ('OK')	image/jpeg	etag:%2234391-57d4c6a1ebab9%22	http://wadhwagroupprojects.in/atmosphere/images/gallery/floorplan/2.jpg	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/gallery/floorplan/2.jpg	(from http://wadhwagroupprojects.in/atmosphere/)
19:57:05	206012/206012	---M--	200	added ('OK')	image/jpeg	etag:%22324bc-57d4c6a1eca59%22	http://wadhwagroupprojects.in/atmosphere/images/gallery/floorplan/3.jpg	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/gallery/floorplan/3.jpg	(from http://wadhwagroupprojects.in/atmosphere/)
19:57:13	206082/206082	---M--	200	added ('OK')	image/jpeg	etag:%2232502-57d4c6a1eca59%22	http://wadhwagroupprojects.in/atmosphere/images/gallery/floorplan/4.jpg	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/gallery/floorplan/4.jpg	(from http://wadhwagroupprojects.in/atmosphere/)
19:57:28	220937/220937	---M--	200	added ('OK')	image/jpeg	etag:%2235f09-57d4c6a1ed9f9%22	http://wadhwagroupprojects.in/atmosphere/images/gallery/floorplan/5.jpg	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/gallery/floorplan/5.jpg	(from http://wadhwagroupprojects.in/atmosphere/)
19:57:29	1919/1919	---M--	200	added ('OK')	image/png	etag:%2277f-57d4c6a1e8bd9%22	http://wadhwagroupprojects.in/atmosphere/images/Location_Education.png	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/Location_Education.png	(from http://wadhwagroupprojects.in/atmosphere/)
19:57:29	221799/221799	---M--	200	added ('OK')	image/jpeg	etag:%2236267-57d4c6a1ee999%22	http://wadhwagroupprojects.in/atmosphere/images/gallery/floorplan/6.jpg	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/gallery/floorplan/6.jpg	(from http://wadhwagroupprojects.in/atmosphere/)
19:57:29	1892/1892	---M--	200	added ('OK')	image/png	etag:%22764-57d4c6a1e8bd9%22	http://wadhwagroupprojects.in/atmosphere/images/Location_connectivity.png	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/Location_connectivity.png	(from http://wadhwagroupprojects.in/atmosphere/)
19:57:30	1530/1530	---M--	200	added ('OK')	image/png	etag:%225fa-57d4c6a1f85d9%22	http://wadhwagroupprojects.in/atmosphere/images/shopping.png	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/shopping.png	(from http://wadhwagroupprojects.in/atmosphere/)
19:57:30	1549/1549	---M--	200	added ('OK')	image/png	etag:%2260d-57d4c6a1f4759%22	http://wadhwagroupprojects.in/atmosphere/images/hospital.png	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/hospital.png	(from http://wadhwagroupprojects.in/atmosphere/)
19:57:31	1654/1654	---M--	200	added ('OK')	image/png	etag:%22676-57d4c6a1f6699%22	http://wadhwagroupprojects.in/atmosphere/images/logo-the-wadhwa-group.png	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/logo-the-wadhwa-group.png	(from http://wadhwagroupprojects.in/atmosphere/)
19:57:32	6324/6324	---M--	200	added ('OK')	image/png	etag:%2218b4-57d4c6a1f85d9%22	http://wadhwagroupprojects.in/atmosphere/images/partner.png	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/partner.png	(from http://wadhwagroupprojects.in/atmosphere/)
19:57:41	245054/245054	---M--	200	added ('OK')	image/jpeg	etag:%223bd3e-57d4c6a1f37b9%22	http://wadhwagroupprojects.in/atmosphere/images/gallery/location/loc.jpg	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/gallery/location/loc.jpg	(from http://wadhwagroupprojects.in/atmosphere/)
19:57:43	9496/9496	---MCZ	200	added ('OK')	text/javascript	etag:W/%222ad71ac58c9b09ccd06ea2fef5723452%22	https://use.fontawesome.com/9513ddc8db.js	C:/My%20Web%20Sites/wadhwa%202/use.fontawesome.com/9513ddc8db.js	(from http://wadhwagroupprojects.in/atmosphere/)
19:57:44	23543/23543	---M-Z	200	added ('OK')	application/javascript	etag:%225bf7-57d4c6a1f9579-gzip%22	http://wadhwagroupprojects.in/atmosphere/js/jquery.bxslider.min.js	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/js/jquery.bxslider.min.js	(from http://wadhwagroupprojects.in/atmosphere/)
19:57:44	1155/1155	---M-Z	200	added ('OK')	application/javascript	etag:%22483-57d4c6a1f9579-gzip%22	http://wadhwagroupprojects.in/atmosphere/js/customOnePageScroll.js	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/js/customOnePageScroll.js	(from http://wadhwagroupprojects.in/atmosphere/)
19:57:46	1788/1788	---M-Z	200	added ('OK')	application/javascript	etag:%226fc-57d4c6a1f9579-gzip%22	http://wadhwagroupprojects.in/atmosphere/js/app.js	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/js/app.js	(from http://wadhwagroupprojects.in/atmosphere/)
19:57:46	37045/37045	---M-Z	200	added ('OK')	application/javascript	etag:%2290b5-57d4c6a1f9579-gzip%22	http://wadhwagroupprojects.in/atmosphere/js/bootstrap.min.js	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/js/bootstrap.min.js	(from http://wadhwagroupprojects.in/atmosphere/)
19:57:47	5990/5990	---M-Z	200	added ('OK')	application/javascript	etag:%221766-57d4c6a1f9579-gzip%22	http://wadhwagroupprojects.in/atmosphere/js/mobilevalidate.js	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/js/mobilevalidate.js	(from http://wadhwagroupprojects.in/atmosphere/)
19:57:48	9107/9107	---M-Z	200	added ('OK')	application/javascript	etag:%222393-57d4c6a1f9579-gzip%22	http://wadhwagroupprojects.in/atmosphere/lightbox/light-box.js	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/lightbox/light-box.js	(from http://wadhwagroupprojects.in/atmosphere/)
19:57:48	38951/38951	---M-Z	200	added ('OK')	application/javascript	etag:%229827-57d4c6a1f9579-gzip%22	http://wadhwagroupprojects.in/atmosphere/js/jquery.validate.js	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/js/jquery.validate.js	(from http://wadhwagroupprojects.in/atmosphere/)
19:57:48	152732/152732	---M--	200	added ('OK')	image/gif	etag:%222549c-57d4c6a1f6699%22	http://wadhwagroupprojects.in/atmosphere/images/loader1.gif	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/loader1.gif	(from http://wadhwagroupprojects.in/atmosphere/)
19:57:49	2412/2412	---M-Z	200	added ('OK')	application/javascript	etag:%2296c-57d4c6a1f9579-gzip%22	http://wadhwagroupprojects.in/atmosphere/js/cookie.js	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/js/cookie.js	(from http://wadhwagroupprojects.in/atmosphere/)
19:57:56	21493/21493	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd497a-53f5%22	https://cdnjs.cloudflare.com/ajax/libs/jquery-validate/1.10.0/jquery.validate.min.js	C:/My%20Web%20Sites/wadhwa%202/cdnjs.cloudflare.com/ajax/libs/jquery-validate/1.10.0/jquery.validate.min.js	(from http://wadhwagroupprojects.in/atmosphere/)
19:57:56	7387/7387	---M-Z	200	added ('OK')	application/javascript	etag:%221cdb-57d4c6a1f9579-gzip%22	http://wadhwagroupprojects.in/atmosphere/js/jquery-modal-video.min.js	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/js/jquery-modal-video.min.js	(from http://wadhwagroupprojects.in/atmosphere/)
19:57:57	93/93	---M-Z	200	added ('OK')	text/html	date:Thu,%2018%20Jul%202019%2014:29:36%20GMT	http://wadhwagroupprojects.in/	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/index.html	(from http://wadhwagroupprojects.in/atmosphere/)
19:57:57	7529/7529	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2018%20Jul%202019%2014:27:56%20GMT	http://atmosphere.realatte.com/mtcwtl.js	C:/My%20Web%20Sites/wadhwa%202/atmosphere.realatte.com/mtcwtl.js	(from http://wadhwagroupprojects.in/atmosphere/)
19:57:57	334/334	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Jul%202019%2014:29:36%20GMT	http://wadhwagroupprojects.in/atmosphere/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/fonts/glyphicons-halflings-regular.eot	(from http://wadhwagroupprojects.in/atmosphere/css/bootstrap.min.css)
19:57:57	334/334	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Jul%202019%2014:29:36%20GMT	http://wadhwagroupprojects.in/atmosphere/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/fonts/glyphicons-halflings-regulard41d.eot	(from http://wadhwagroupprojects.in/atmosphere/css/bootstrap.min.css)
19:57:57	376892/376892	---M--	200	added ('OK')	image/jpeg	etag:%225c03c-57d4c6a1f4759%22	http://wadhwagroupprojects.in/atmosphere/images/gallery/location/master.jpg	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/images/gallery/location/master.jpg	(from http://wadhwagroupprojects.in/atmosphere/)
19:57:57	336/336	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Jul%202019%2014:29:37%20GMT	http://wadhwagroupprojects.in/atmosphere/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/fonts/glyphicons-halflings-regular.woff2	(from http://wadhwagroupprojects.in/atmosphere/css/bootstrap.min.css)
19:57:58	335/335	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Jul%202019%2014:29:37%20GMT	http://wadhwagroupprojects.in/atmosphere/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/fonts/glyphicons-halflings-regular.woff	(from http://wadhwagroupprojects.in/atmosphere/css/bootstrap.min.css)
19:57:58	334/334	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Jul%202019%2014:29:37%20GMT	http://wadhwagroupprojects.in/atmosphere/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/fonts/glyphicons-halflings-regular.ttf	(from http://wadhwagroupprojects.in/atmosphere/css/bootstrap.min.css)
19:57:58	334/334	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2018%20Jul%202019%2014:29:38%20GMT	http://wadhwagroupprojects.in/atmosphere/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/fonts/glyphicons-halflings-regular.svg	(from http://wadhwagroupprojects.in/atmosphere/css/bootstrap.min.css)
19:57:59	27963/27963	---M-Z	200	added ('OK')	text/css	etag:%226d3b-57d4c6a1f85d9-gzip%22	http://wadhwagroupprojects.in/atmosphere/intl-tel-input/css/intlTelInput.css	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/intl-tel-input/css/intlTelInput.css	(from http://wadhwagroupprojects.in/atmosphere/)
19:58:01	56144/56144	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22db50-57d4c6a1e6c99%22	http://wadhwagroupprojects.in/atmosphere/fonts/Gotham-Medium.eot?	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/fonts/Gotham-Mediumd41d.eot	(from http://wadhwagroupprojects.in/atmosphere/css/style.css)
19:58:01	55980/55980	---M--	200	added ('OK')	text/html	etag:%22daac-57d4c6a1e6c99%22	http://wadhwagroupprojects.in/atmosphere/fonts/Gotham-Medium.ttf	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/fonts/Gotham-Medium.html	(from http://wadhwagroupprojects.in/atmosphere/css/style.css)
19:58:02	27936/27936	---M--	200	added ('OK')	application/x-font-woff	etag:%226d20-57d4c6a1e6c99%22	http://wadhwagroupprojects.in/atmosphere/fonts/Gotham-Medium.woff	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/fonts/Gotham-Medium.woff	(from http://wadhwagroupprojects.in/atmosphere/css/style.css)
19:58:03	15072/15072	---M--	200	added ('OK')	text/html	etag:%223ae0-57d4c6a1e5cf9%22	http://wadhwagroupprojects.in/atmosphere/fonts/Gotham-Bold.woff2	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/fonts/Gotham-Bold.html	(from http://wadhwagroupprojects.in/atmosphere/css/style.css)
19:58:04	19724/19724	---M--	200	added ('OK')	application/x-font-woff	etag:%224d0c-57d4c6a1e5cf9%22	http://wadhwagroupprojects.in/atmosphere/fonts/Gotham-Bold.woff	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/fonts/Gotham-Bold.woff	(from http://wadhwagroupprojects.in/atmosphere/css/style.css)
19:58:05	16724/16724	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224154-57d4c6a1e5cf9%22	http://wadhwagroupprojects.in/atmosphere/fonts/Gotham-Light.eot	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/fonts/Gotham-Light.eot	(from http://wadhwagroupprojects.in/atmosphere/css/style.css)
19:58:07	18296/18296	---M--	200	added ('OK')	application/x-font-woff	etag:%224778-57d4c6a1e5cf9%22	http://wadhwagroupprojects.in/atmosphere/fonts/Gotham-Light.woff	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/fonts/Gotham-Light.woff	(from http://wadhwagroupprojects.in/atmosphere/css/style.css)
19:58:07	16724/16724	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224154-57d4c6a1e5cf9%22	http://wadhwagroupprojects.in/atmosphere/fonts/Gotham-Light.eot?	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/fonts/Gotham-Lightd41d.eot	(from http://wadhwagroupprojects.in/atmosphere/css/style.css)
19:58:08	16784/16784	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224190-57d4c6a1e5cf9%22	http://wadhwagroupprojects.in/atmosphere/fonts/Gotham-Book.eot	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/fonts/Gotham-Book.eot	(from http://wadhwagroupprojects.in/atmosphere/css/style.css)
19:58:09	52761/52761	---M--	200	added ('OK')	image/svg+xml	etag:%22ce19-57d4c6a1e5cf9%22	http://wadhwagroupprojects.in/atmosphere/fonts/Gotham-Book.svg	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/fonts/Gotham-Book.svg	(from http://wadhwagroupprojects.in/atmosphere/css/style.css)
19:58:10	16784/16784	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224190-57d4c6a1e5cf9%22	http://wadhwagroupprojects.in/atmosphere/fonts/Gotham-Book.eot?	C:/My%20Web%20Sites/wadhwa%202/wadhwagroupprojects.in/atmosphere/fonts/Gotham-Bookd41d.eot	(from http://wadhwagroupprojects.in/atmosphere/css/style.css)
